"TIME","Pout=(Vout*Iout)"
0.0003189683552,16.4305
0.0003196621787,16.443
0.0003202919014,16.4633
0.0003212998581,16.5132
0.000323180949,16.6623
0.0003237769025,16.7246
0.0003238217578,16.7295
0.0003238358183,16.7311
0.0003238963022,16.7379
0.0003239128343,16.7398
0.0003239481519,16.7438
0.0003239571984,16.7448
0.0003239595637,16.7451
0.000323961852,16.7453
0.0003239656433,16.7458
0.0003239880515,16.7483
0.0003240065822,16.7504
0.0003240984225,16.7607
0.0003242185442,16.7737
0.0003245962932,16.8117
0.0003251446,16.859
0.0003255181074,16.8859
0.0003261647587,16.9224
0.0003274580613,16.9574
0.0003276923486,16.9583
0.0003277443226,16.9583
0.0003277555951,16.9583
0.000327810205,16.9582
0.0003278217848,16.9582
0.00032789195,16.9579
0.000327902225,16.9578
0.0003279291709,16.9577
0.0003279392348,16.9576
0.0003279416785,16.9576
0.0003279447615,16.9576
0.0003279493795,16.9575
0.0003280000376,16.9572
0.0003283277932,16.9567
0.0003289079103,16.9614
0.0003296974524,16.9795
0.0003304945726,17.0112
0.0003318538054,17.0956
0.000333807088,17.2826
0.0003338233008,17.2845
0.0003338720963,17.2902
0.0003338948036,17.2928
0.0003339260768,17.2965
0.0003339458719,17.2988
0.0003339541952,17.2998
0.000333956358,17.3001
0.0003339586472,17.3003
0.0003339692367,17.3016
0.0003339858684,17.3036
0.0003340153307,17.307
0.0003341152359,17.3185
0.0003342805535,17.3369
0.00033465094,17.3748
0.000335303343,17.4309
0.000335765562,17.4625
0.0003366899999,17.5054
0.0003377060856,17.5219
0.000337750403,17.5219
0.000337765446,17.5219
0.0003378110434,17.5218
0.0003378429941,17.5217
0.000337892179,17.5215
0.0003379023428,17.5214
0.0003379290952,17.5213
0.0003379386915,17.5212
0.0003379412456,17.5212
0.0003379412852,17.5212
0.0003379417127,17.5212
0.0003379450828,17.5212
0.0003379502338,17.5211
0.0003380225909,17.5207
0.0003383392403,17.5203
0.000339065349,17.5276
0.0003402259625,17.5625
0.0003414834769,17.6321
0.000343807088,17.8447
0.0003438233009,17.8465
0.0003438720845,17.8522
0.0003438947909,17.8548
0.0003439259444,17.8585
0.0003439458587,17.8608
0.0003439540751,17.8618
0.000343956257,17.862
0.0003439585457,17.8623
0.0003439690818,17.8635
0.0003439877575,17.8657
0.0003440205202,17.8695
0.0003441219605,17.8811
0.0003443593004,17.9069
0.0003448560752,17.9549
0.0003454118126,17.999
0.0003460350447,18.0364
0.0003472248705,18.0731
0.0003476932587,18.0751
0.0003477411162,18.0749
0.000347752888,18.0749
0.0003477890662,18.0747
0.0003478140225,18.0745
0.0003478770546,18.074
0.0003478940469,18.0738
0.0003479050448,18.0737
0.0003479343414,18.0734
0.0003479407587,18.0734
0.0003479410478,18.0734
0.000347941081,18.0734
0.0003479414353,18.0734
0.0003479445797,18.0733
0.0003479486781,18.0733
0.0003479857747,18.0729
0.0003483173767,18.0709
0.0003490401499,18.0747
0.0003494946428,18.0828
0.0003504036287,18.112
0.0003518911635,18.1967
0.000353807088,18.3715
0.0003538233009,18.3733
0.0003538720836,18.3787
0.0003538947893,18.3812
0.0003539259278,18.3847
0.000353945852,18.387
0.0003539540442,18.3879
0.0003539562225,18.3882
0.0003539585117,18.3884
0.0003539683949,18.3895
0.0003539857929,18.3915
0.0003540232153,18.3957
0.0003541289143,18.4073
0.0003542421691,18.4193
0.000354587299,18.4531
0.0003551525966,18.4999
0.0003555046809,18.5235
0.000356206444,18.5584
0.0003576897733,18.5789
0.000357738443,18.5784
0.0003577562325,18.5782
0.0003578069184,18.5775
0.0003578140405,18.5774
0.0003578810876,18.5763
0.00035789545,18.5761
0.0003579068037,18.5759
0.0003579349473,18.5754
0.0003579415172,18.5753
0.0003579419876,18.5753
0.0003579455997,18.5752
0.0003579531329,18.5751
0.0003581034099,18.5726
0.000358565835,18.5681
0.0003592532585,18.5699
0.0003603080707,18.5922
0.0003613595325,18.6375
0.0003633627419,18.7856
0.0003637695774,18.8255
0.0003638252326,18.8312
0.0003638545381,18.8342
0.0003639004884,18.839
0.0003639417761,18.8433
0.0003639526802,18.8445
0.0003639585427,18.8451
0.0003639607415,18.8453
0.0003639630934,18.8456
0.0003639769253,18.847
0.0003639906497,18.8485
0.0003640419038,18.8538
0.0003641453824,18.8644
0.0003644342272,18.8917
0.0003648196275,18.9238
0.0003653244067,18.9581
0.0003658068292,18.9827
0.0003667716742,19.0084
0.0003677040309,19.0037
0.0003677482748,19.0028
0.0003677561882,19.0026
0.0003678073426,19.0014
0.0003678137931,19.0013
0.0003678897681,18.9994
0.0003679005787,18.9991
0.0003679204215,18.9986
0.000367940701,18.998
0.0003679411666,18.998
0.0003679411979,18.998
0.0003679414435,18.998
0.0003679441819,18.9979
0.0003679465077,18.9978
0.00036796368,18.9974
0.0003683107183,18.9892
0.0003687920349,18.9821
0.0003695338442,18.981
0.0003701220615,18.9885
0.0003711282878,19.018
0.000372888342,19.1194
0.0003738000746,19.1964
0.0003738246525,19.1987
0.0003738541172,19.2015
0.0003738975279,19.2056
0.0003739237182,19.2081
0.0003739485398,19.2105
0.0003739570833,19.2113
0.0003739592753,19.2115
0.0003739615644,19.2117
0.0003739673023,19.2123
0.0003739899247,19.2145
0.0003740112933,19.2165
0.0003741070268,19.2255
0.0003742661624,19.2396
0.0003747203523,19.2752
0.000375129317,19.301
0.0003755033872,19.3196
0.000376116315,19.3397
0.0003773421707,19.3416
0.000377692298,19.3328
0.0003777437028,19.3312
0.0003777557018,19.3308
0.0003778094515,19.329
0.000377818767,19.3287
0.0003778870437,19.3262
0.0003778977189,19.3258
0.0003779114097,19.3253
0.0003779369814,19.3243
0.0003779413389,19.3242
0.0003779441726,19.3241
0.0003779466453,19.324
0.000377961985,19.3234
0.0003783559399,19.31
0.0003791157569,19.2938
0.0003797381318,19.2898
0.0003808139716,19.3023
0.000382965651,19.3987
0.0003837948242,19.4609
0.000383826667,19.4635
0.000383872423,19.4674
0.000383902735,19.47
0.0003839450685,19.4736
0.0003839541803,19.4744
0.0003839584587,19.4748
0.0003839607523,19.475
0.0003839633251,19.4752
0.0003839791508,19.4765
0.000383991625,19.4776
0.000384059369,19.4833
0.0003841624566,19.4918
0.0003844322793,19.512
0.0003848158893,19.5363
0.0003853171894,19.5604
0.0003857949819,19.5751
0.000386750567,19.5812
0.0003877047455,19.5564
0.0003877468027,19.5546
0.0003877550515,19.5542
0.0003878049241,19.552
0.0003878131309,19.5516
0.0003878700335,19.549
0.000387893339,19.5479
0.0003879038323,19.5473
0.0003879339573,19.5459
0.0003879413933,19.5455
0.0003879444156,19.5454
0.0003879473306,19.5452
0.0003879700428,19.5441
0.0003883080433,19.5288
0.0003889040387,19.508
0.000390084262,19.4895
0.0003913864783,19.5035
0.000393807088,19.622
0.0003938233008,19.6232
0.0003938720871,19.6268
0.0003938947944,19.6285
0.0003939259794,19.6309
0.0003939458739,19.6324
0.0003939541602,19.633
0.0003939563175,19.6332
0.0003939586066,19.6334
0.0003939695413,19.6342
0.0003939860425,19.6354
0.0003940210966,19.6381
0.0003941228646,19.6455
0.0003942115994,19.6516
0.000394231548,19.653
0.0003942860067,19.6566
0.0003947208959,19.6816
0.000395125135,19.6989
0.000396114989,19.7171
0.0003974082061,19.6905
0.0003977102606,19.6762
0.0003977497398,19.6741
0.00039775749,19.6737
0.0003978087944,19.6709
0.0003978153134,19.6705
0.0003978872488,19.6664
0.0003978979629,19.6658
0.0003979115905,19.665
0.0003979369709,19.6634
0.0003979413132,19.6632
0.0003979413482,19.6632
0.0003979416969,19.6632
0.0003979450082,19.663
0.0003979496392,19.6627
0.0003980092006,19.6592
0.000398386211,19.6387
0.0003990419883,19.6107
0.0003999756405,19.5871
0.0004009377937,19.5824
0.0004026629603,19.6225
0.0004038100706,19.683
0.0004038261454,19.684
0.0004038767931,19.6873
0.0004038982758,19.6887
0.0004039374296,19.6913
0.0004039494528,19.6921
0.0004039564055,19.6926
0.0004039585755,19.6927
0.0004039608931,19.6929
0.0004039721506,19.6936
0.0004039897408,19.6948
0.0004040546395,19.6991
0.0004041566037,19.7054
0.0004042301204,19.7098
0.0004044602323,19.7222
0.0004048920209,19.7405
0.0004054796281,19.7549
0.0004060723434,19.7573
0.000407257774,19.7262
0.0004077023946,19.7024
0.0004077484247,19.6996
0.0004077559636,19.6991
0.0004078084026,19.6958
0.0004078161117,19.6953
0.0004078913344,19.6903
0.0004079012904,19.6897
0.000407922997,19.6882
0.0004079377688,19.6872
0.0004079413152,19.6869
0.0004079413527,19.6869
0.0004079414219,19.6869
0.0004079422081,19.6869
0.0004079455305,19.6866
0.0004079524721,19.6862
0.0004080839357,19.6774
0.000408488921,19.6528
0.0004090596779,19.6243
0.000409657004,19.6022
0.0004106364895,19.5828
0.0004125887974,19.6049
0.0004138083661,19.6587
0.000413824376,19.6596
0.0004138764417,19.6626
0.0004138959335,19.6638
0.0004139355276,19.6661
0.0004139474291,19.6668
0.0004139543862,19.6672
0.0004139565574,19.6673
0.0004139588739,19.6675
0.0004139701133,19.6681
0.0004139886691,19.6692
0.0004140307464,19.6717
0.0004141333821,19.6774
0.0004144858146,19.6941
0.0004149373697,19.7092
0.0004155946232,19.7186
0.0004162696402,19.7127
0.0004176885538,19.6505
0.0004177222491,19.6483
0.0004177512212,19.6463
0.0004177665482,19.6452
0.0004178126511,19.6419
0.0004178624286,19.6383
0.0004178967392,19.6358
0.0004179089828,19.6349
0.0004179337015,19.6331
0.0004179400065,19.6326
0.0004179413054,19.6325
0.0004179413484,19.6325
0.0004179417505,19.6324
0.0004179450974,19.6322
0.0004179503124,19.6318
0.0004180196535,19.6266
0.0004183388358,19.6043
0.0004191084827,19.5598
0.0004195911211,19.5387
0.0004204737576,19.5134
0.000421992416,19.5089
0.000423807088,19.5668
0.000423823301,19.5677
0.0004238720832,19.5702
0.0004238947895,19.5713
0.0004239259194,19.573
0.000423945916,19.5741
0.0004239543701,19.5745
0.0004239565366,19.5746
0.0004239588312,19.5747
0.0004239707391,19.5754
0.0004239871884,19.5763
0.0004240370493,19.5789
0.0004241419212,19.584
0.0004244287896,19.5963
0.0004248194313,19.6083
0.0004253270828,19.616
0.0004258052954,19.6152
0.0004267617207,19.5906
0.0004277178424,19.5356
0.0004277546279,19.5329
0.0004278036234,19.5292
0.0004278139024,19.5284
0.0004278895302,19.5225
0.0004279011362,19.5216
0.0004279224602,19.5199
0.0004279358976,19.5188
0.0004279415301,19.5184
0.0004279445001,19.5182
0.0004279474622,19.5179
0.0004279691753,19.5162
0.0004283643446,19.4865
0.0004290789204,19.4419
0.0004296877756,19.413
0.0004306978416,19.383
0.000432358701,19.3815
0.0004348083661,19.4837
0.0004348243761,19.4848
0.0004348764435,19.4883
0.0004348959232,19.4897
0.0004349355406,19.4924
0.0004349474178,19.4932
0.0004349543652,19.4937
0.0004349565377,19.4939
0.0004349588529,19.494
0.0004349701349,19.4948
0.000434986945,19.496
0.0004350247245,19.4986
0.0004351275268,19.5053
0.0004353486193,19.5187
0.0004355477648,19.5292
0.0004360781903,19.5505
0.0004369568028,19.5645
0.0004376976108,19.5558
0.000437745396,19.5546
0.0004377561239,19.5543
0.0004378080334,19.5529
0.0004378159147,19.5527
0.0004378897573,19.5505
0.0004378996929,19.5502
0.0004379171645,19.5497
0.0004379410447,19.5489
0.0004379414693,19.5489
0.0004379445642,19.5488
0.0004379481075,19.5487
0.0004379732269,19.5479
0.000438351873,19.5375
0.0004391870251,19.5256
0.0004397187036,19.5258
0.0004406882963,19.5415
0.000442361372,19.6139
0.000444807088,19.82
0.0004448233009,19.8218
0.0004448720844,19.8271
0.0004448947911,19.8296
0.0004449259435,19.833
0.0004449458213,19.8352
0.0004449539695,19.8361
0.0004449561603,19.8364
0.000444958449,19.8366
0.0004449679348,19.8377
0.0004449851036,19.8396
0.00044502346,19.8438
0.0004451281448,19.855
0.0004452780577,19.8704
0.0004457304414,19.9118
0.0004461473622,19.9435
0.0004465161231,19.9662
0.0004471822682,19.9951
0.0004476960063,20.0066
0.0004477441157,20.0072
0.0004477535972,20.0073
0.0004477904995,20.0077
0.0004478134818,20.0079
0.0004478782102,20.0084
0.0004478950145,20.0085
0.0004479063167,20.0086
0.0004479349415,20.0087
0.0004479413523,20.0088
0.0004479424671,20.0088
0.000447945829,20.0088
0.0004479549618,20.0088
0.0004481515869,20.0103
0.0004486179135,20.0168
0.0004491740349,20.0306
0.000450329919,20.0793
0.0004515679972,20.161
0.0004538791814,20.393
0.0004548007805,20.5139
0.0004548256673,20.5173
0.0004548661109,20.523
0.0004548975208,20.5275
0.0004549230942,20.5311
0.0004549484765,20.5347
0.0004549572298,20.5359
0.0004549594141,20.5363
0.0004549617028,20.5366
0.0004549720576,20.5381
0.0004549870431,20.5402
0.0004550205874,20.5449
0.0004551221944,20.559
0.0004553827202,20.5934
0.0004558989136,20.6539
0.0004564990142,20.7115
0.0004571071309,20.7561
0.0004576977824,20.7863
0.0004577450567,20.7881
0.0004577562059,20.7886
0.0004578087349,20.7905
0.0004578149863,20.7907
0.0004578926579,20.7934
0.000457903597,20.7937
0.0004579325833,20.7947
0.0004579400896,20.7949
0.0004579414794,20.7949
0.0004579444673,20.795
0.0004579475692,20.7951
0.0004579720713,20.7959
0.000458351554,20.8094
0.0004590184707,20.8402
0.0004596967816,20.8805
0.0004602772385,20.9222
0.0004612174919,21.0034
0.0004629262553,21.1936
0.000464807088,21.4651
0.0004648233008,21.4677
0.000464872087,21.4756
0.0004648947933,21.4793
0.0004649259776,21.4844
0.0004649457775,21.4876
0.0004649538582,21.489
0.0004649560382,21.4893
0.0004649583269,21.4897
0.0004649683692,21.4913
0.0004649846728,21.494
0.0004650222375,21.5001
0.0004651263183,21.5167
0.0004652982884,21.5433
0.0004656756349,21.5973
0.0004663336752,21.678
0.0004668791662,21.7319
0.0004676964902,21.7907
0.0004677436155,21.7933
0.0004677531718,21.7938
0.0004677849376,21.7955
0.0004678132803,21.797
0.0004678708313,21.7999
0.0004678938778,21.801
0.0004679046612,21.8015
0.0004679324467,21.8028
0.0004679384836,21.8031
0.0004679413514,21.8033
0.0004679418612,21.8033
0.0004679452036,21.8034
0.000467950373,21.8037
0.0004680317683,21.8076
0.000468504886,21.8326
0.0004691259684,21.8721
0.0004699912363,21.9393
0.0004707985038,22.0147
0.0004722232455,22.1771
0.000474807088,22.5641
0.0004748233008,22.5669
0.000474872087,22.5753
0.0004748947958,22.5793
0.0004749260029,22.5847
0.0004749457675,22.5882
0.0004749538679,22.5896
0.0004749560205,22.59
0.0004749583096,22.5904
0.0004749692159,22.5923
0.0004749822159,22.5946
0.0004750349756,22.6037
0.0004751397129,22.6215
0.0004752353403,22.6374
0.0004752631211,22.6419
0.0004752655631,22.6423
0.0004752686535,22.6428
0.000475571742,22.6901
0.0004761064222,22.7642
0.0004770581585,22.8665
0.0004777202528,22.9156
0.0004777531998,22.9176
0.0004777896507,22.9197
0.0004778151299,22.9211
0.0004778807336,22.9248
0.0004778952183,22.9255
0.0004779066855,22.9262
0.0004779372247,22.9277
0.0004779412374,22.928
0.0004779423724,22.928
0.0004779459487,22.9282
0.0004779565172,22.9287
0.0004782245745,22.9433
0.000478729547,22.9745
0.0004796874164,23.0468
0.0004803456155,23.1062
0.0004814240592,23.2206
0.0004834842901,23.496
0.000484807088,23.7115
0.0004848233008,23.7144
0.0004848720871,23.7229
0.0004848947971,23.7269
0.0004849260149,23.7324
0.0004849457619,23.7359
0.0004849538864,23.7373
0.0004849560614,23.7377
0.0004849583506,23.7381
0.0004849692854,23.74
0.000484981831,23.7422
0.0004850227637,23.7494
0.0004851256089,23.7671
0.0004852839789,23.7934
0.0004857599492,23.8658
0.0004862051396,23.9245
0.0004866215843,23.9716
0.0004873761986,24.0378
0.0004876940646,24.0583
0.0004877414996,24.061
0.0004877533726,24.0616
0.0004877892413,24.0636
0.0004878155383,24.065
0.0004878853599,24.0685
0.0004878970642,24.0691
0.0004879097768,24.0697
0.0004879354684,24.071
0.0004879415974,24.0713
0.0004879443998,24.0714
0.0004879472559,24.0715
0.0004879650289,24.0724
0.0004883805082,24.0938
0.0004890466038,24.1348
0.0004899720791,24.2052
0.0004908280849,24.2839
0.0004922496697,24.443
0.000494807088,24.8155
0.0004948233008,24.8182
0.0004948720967,24.8264
0.0004948948052,24.8302
0.0004949260992,24.8355
0.0004949457608,24.8388
0.0004949539388,24.8402
0.0004949561385,24.8406
0.0004949584281,24.841
0.0004949696335,24.8429
0.0004949819002,24.8449
0.0004950244409,24.8521
0.0004951292951,24.8693
0.0004953772499,24.9081
0.0004958909101,24.9794
0.0004964849753,25.0469
0.000497087052,25.0991
0.0004977043147,25.1356
0.000497746907,25.1375
0.0004977559236,25.1379
0.0004978103585,25.1402
0.0004978210074,25.1406
0.0004978876812,25.1432
0.000497898408,25.1436
0.0004979125766,25.1441
0.000497937487,25.145
0.000497942022,25.1452
0.0004979452791,25.1453
0.0004979513045,25.1455
0.000498048743,25.149
0.0004984843147,25.1669
0.0004990563858,25.1956
0.0005006098372,25.3031
0.0005025369957,25.4945
0.000504807088,25.7998
0.0005048233009,25.8023
0.0005048720865,25.8098
0.0005048947936,25.8133
0.0005049259815,25.8181
0.0005049457586,25.8212
0.0005049538944,25.8224
0.0005049560829,25.8228
0.0005049583703,25.8231
0.0005049691078,25.8248
0.0005049813907,25.8267
0.0005050190883,25.8325
0.0005051200445,25.8477
0.0005052905816,25.8723
0.0005058010011,25.9377
0.0005062909241,25.9889
0.0005067988569,26.0302
0.0005077065454,26.0742
0.0005077477694,26.0753
0.0005077552484,26.0755
0.0005078088943,26.0768
0.0005078175743,26.077
0.0005078934984,26.0786
0.0005079044078,26.0788
0.0005079312012,26.0793
0.0005079383612,26.0794
0.0005079423892,26.0795
0.0005079450396,26.0795
0.0005079496725,26.0796
0.0005079949168,26.0804
0.0005085369346,26.0928
0.0005092480142,26.1172
0.0005103884053,26.1751
0.0005116153768,26.2627
0.0005140635024,26.5128
0.00051478691,26.6057
0.0005148269779,26.6111
0.0005148729629,26.6173
0.0005149009993,26.6211
0.0005149406467,26.6265
0.000514951742,26.628
0.0005149582346,26.6289
0.0005149604757,26.6292
0.000514962884,26.6295
0.0005149763229,26.6314
0.0005149864553,26.6327
0.0005150471836,26.6409
0.0005151522409,26.6546
0.0005154636725,26.6922
0.0005158784327,26.7349
0.0005164520006,26.7804
0.0005170237756,26.8101
0.0005177133659,26.8255
0.0005177520458,26.8257
0.0005177756158,26.8258
0.0005178135519,26.8259
0.000517866331,26.8259
0.0005178934342,26.8259
0.0005179038463,26.8259
0.0005179335617,26.8258
0.0005179409284,26.8257
0.0005179413524,26.8257
0.0005179414202,26.8257
0.0005179422196,26.8257
0.0005179460341,26.8257
0.0005179557569,26.8257
0.0005182016794,26.8253
0.0005188846668,26.8299
0.0005199992,26.8554
0.0005214145309,26.9193
